Поисковый запрос,№ Кампании,Название кампании,№ Группы,Название группы,Тип условия показа,Ключевая фраза,Тип соответствия,Категория запроса,Упоминания брендов в запросах,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Подобранная фраза,№ Объявления,Статус объявления,Тип объявления,Заголовок,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,Производитель устройства,Версия ОС устройства,Тип устройства,Тип операционной системы,Тип связи,Тип площадки,Вид размещения,Тип стратегии,Название пакетной стратегии,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
психолог проверенный абакан,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,35-44 года,Остальные,Не определено,-,-,Смартфоны,iOS,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
заказ психологу,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,35-44 года,6–10%,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
беседы с психологом,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,35-44 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.02,0.00,101.82,1.00,-,-,-
психолог в грамотеино кемеровская область,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Мужской,Старше 55,Остальные,Не определено,-,-,Планшеты,Android,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.71,0.00,71.20,1.00,-,-,-
елена викторовна соколова психолог арт терапевт сайт,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,сайт психолога онлайн,Семантическое,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,-,0,-,0,,17349513059,Активные,Текстово-графическое,КПТ психолог онлайн,Реальные техники и упражнения,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,35-44 года,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
канск психолог записаться,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Мужской,25-34 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.05,0.00,105.45,1.00,-,-,-
найти психолога в реже свердловской области,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Мужской,Старше 55,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.21,1.00,-,-,-
занятия для тревожников,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17630807094,Активные,Текстово-графическое,"КПТ психолог, эксперт по работе с тревожностью",Реальные техники и упражнения,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,25-34 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
канск психолог,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Мужской,25-34 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.05,0.00,104.93,1.00,-,-,-
b 12 сайт психологов,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,сайт психолога онлайн,Семантическое,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Мужской,35-44 года,6–10%,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,62.06,1,1,0,0.00,-,100.00,62.06,0.97,102.96,97.13,1.00,1.00,100.00,1.00
тревога при проблемах с позвоночником сайт психологов,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,психолог тревожность онлайн,Семантическое,Сопутствующие запросы,Запросы без упоминания брендов,-,0,-,0,,17645005723,Активные,Текстово-графическое,КПТ-психолог. Работа с тревожностью онлайн.,Конкретные навыки управления тревогой. Краткосрочный научный метод.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,Старше 55,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.97,0.00,97.13,2.00,-,-,-
стоимость услуг психолога,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,Старше 55,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.23,0.00,122.97,5.00,-,-,-
психологи коучи краснодара,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,45-54 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,59.83,1,1,0,0.00,-,100.00,59.83,0.88,113.72,87.93,3.00,3.00,0.00,1.00
психотерапевт онлайн консультация,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,консультация психолога онлайн,Семантическое,Альтернативные запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,Старше 55,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.13,0.00,112.60,1.00,-,-,-
куда подать заявку психологу,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,25-34 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.99,0.00,99.16,1.00,-,-,-
психолог поиск проблемы,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,Старше 55,Остальные,Не определено,-,-,Планшеты,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
когнитивно бихевиоральная психотерапия прием,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,45-54 года,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
кпт терапевт,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,45-54 года,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.30,0.00,129.77,2.00,-,-,-
что чаще всего люди ищут психологи онлайн,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,психолог онлайн -консультация -помощь -цена -стоимость -запись -записываться -кпт -находить -сайт -тревожность -тревога -анонимный,Семантическое,Сопутствующие запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Женский,35-44 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.34,0.00,133.75,1.00,-,-,-
вера веткина прайс психолог,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,стоимость консультации психолога,Семантическое,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,-,0,-,0,,17590706994,Активные,Текстово-графическое,Трудности с засыпанием из-за потока навязчивых мыслей?,Сессия 5000 руб.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,25-34 года,Остальные,Не определено,-,-,Смартфоны,iOS,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
андрей зберовский психолог официальный сайт,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,сайт психолога онлайн,Семантическое,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,35-44 года,Остальные,Не определено,-,-,Смартфоны,iOS,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
где лучше искать психолога дистанционно,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,найти психолога онлайн,Семантическое,Сопутствующие запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Мужской,25-34 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.05,0.00,5.19,8.00,-,-,-
саратов кпт психолог,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,35-44 года,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
сайт психологов,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,найти психолога онлайн,Семантическое,Широкие запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Не определен,Не определен,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
психолог по записи,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Мужской,35-44 года,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
психолог вероника хлебова сайт,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,сайт психолога онлайн,Семантическое,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,-,0,-,0,,17630807094,Активные,Текстово-графическое,"КПТ психолог, эксперт по работе с тревожностью",Реальные техники и упражнения,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,45-54 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.20,0.00,120.26,5.00,-,-,-
консультация психолога онлайн,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,консультация психолога онлайн,Семантическое,Широкие запросы,Запросы без упоминания брендов,-,0,-,0,,17645046380,Активные,Текстово-графическое,Спокойный сон и уверенность — реально,"Работаю с тревожностью научным методом. Структурный подход, 5 000 ₽ за сессию.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Женский,Старше 55,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
психолог кирово чепецк,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Мужской,35-44 года,Остальные,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
психолог онлайн нейросеть,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,психолог онлайн -консультация -помощь -цена -стоимость -запись -записываться -кпт -находить -сайт -тревожность -тревога -анонимный,Пословное,Альтернативные запросы,Запросы без упоминания брендов,-,0,-,0,,17645038697,Активные,Текстово-графическое,Тревога не отпускает? Психолог онлайн,Клинический психолог. Конкретные навыки вместо бесконечных разговоров.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,Не определен,25-34 года,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.42,0.00,41.63,6.00,-,-,-
психолог зеленокумск,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,25-34 года,Остальные,Не определено,-,-,Смартфоны,iOS,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.72,0.00,72.10,1.00,-,-,-
елена котова психолог официальный сайт,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,сайт психолога онлайн,Семантическое,Альтернативные запросы,Запросы с упоминанием брендов конкурентов,-,0,-,0,,17349513059,Активные,Текстово-графическое,КПТ психолог онлайн,Реальные техники и упражнения,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,Старше 55,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.39,0.00,138.85,1.00,-,-,-
психотерапевт онлайн,704073639,Психолог Ксения,5662806799,Тревога и паника,Фраза,психолог онлайн -консультация -помощь -цена -стоимость -запись -записываться -кпт -находить -сайт -тревожность -тревога -анонимный,Семантическое,Альтернативные запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,45-54 года,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.70,0.00,69.64,4.00,-,-,-
психолог при панических атаках и тревоге,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17645040839,Активные,Текстово-графическое,Тревога мешает жить? Я помогу это изменить,Когнитивно-поведенческая терапия. Научно обоснованный подход.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,35-44 года,6–10%,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.26,0.00,126.30,1.00,-,-,-
психотерапевт кпт,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17349513059,Активные,Текстово-графическое,КПТ психолог онлайн,Реальные техники и упражнения,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,35-44 года,2–5%,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.94,0.00,94.46,3.00,-,-,-
срочная психологическая помощь онлайн,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17645005020,Активные,Текстово-графическое,Психолог онлайн. КПТ. Из любой точки РФ,"Клинический психолог, метод КПТ. Бесплатная вводная встреча 30 мин.",https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Не определен,Не определен,Остальные,Не определено,-,-,Смартфоны,Android,Wi-Fi,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.09,0.00,8.50,5.00,-,-,-
кому обратиться из психологов в тамбове,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,25-34 года,Остальные,Не определено,-,-,Смартфоны,Android,Мобильная связь,Поиск,Прочее,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,5.00,-,-,-
сколько стоит сеанс психолога,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Мужской,35-44 года,2–5%,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,1.29,0.00,129.38,1.00,-,-,-
помощь психолога,704073639,Психолог Ксения,5662806799,Тревога и паника,Автотаргетинг,,-,Целевые запросы,Запросы без упоминания брендов,-,0,-,0,,17622457486,Активные,Текстово-графическое,Частная консультация психолога онлайн,Профессиональная помощь. Конкретные техники и упражнения.,https://happy-habits.ru?utm_source=yandex&utm_medium=cpc&utm_campaign={campaign_id}&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Автоматический,Женский,35-44 года,6–10%,Не определено,-,-,Десктопы,Не определён,Wi-Fi,Поиск,Спецразмещение,Максимум конверсий с ограничением по бюджету,,0.00,1,0,0,-,-,0.00,-,0.62,0.00,62.36,3.00,-,-,-
